skill_id,job_skills
1341,Computer proficiency
1342,Algorithms
1343,Microsoft Office Suite
1344,Technology Skills
1345,DetailOriented
1346,Investigative Skills
1347,SelfMotivation
1348,Medical Dental Vision Insurance
1349,PTO/ Paid Holidays
1350,401(k) with company match
1351,ProfitSharing/ Defined Contribution
1352,Companypaid ST and LT Disability
1353,Maternity Leave/ Parental Leave
1354,Companypaid Term Life/ Accidental Death Insurance
1355,Thirdparty employee benefits administrator
1356,Quality Service
1357,Innovative Solutions
1358,Performance Evaluation
1359,Growth Funds
1360,Career Opportunities
1361,ScikitLearn
1362,Google Cloud Platform
1363,DataBricks
1364,SnowFlake
1365,Email DLP
1366,Endpoint solution
1367,Agile frameworks
1368,Cloud computing environments
1369,Cloud security
1370,Symantec Data Loss Prevention (DLP) infrastructure engineering
1371,Cyber security practices
1372,URL Filtering
1373,IT Delivery projects
1374,Handson
1375,Software engineering principles
1376,Cyber security
1377,Basics qualification
1378,Performance based incentive compensation
1379,Health benefits
1380,Incentive compensation
1381,Capital one benefits
1382,Fair criminal records screening act
1383,Criminal history inquiries
1384,Accommodation
1385,Database Design
1386,Spark Framework
1387,ELT (Extract Load Transform)
1388,Agile Project Delivery
1389,Business Intelligence Tools (Tableau MicroStrategy Alteryx)
1390,Data Processing Technologies (Apache Spark Kafka)
1391,Cloud Environment (AWS)
1392,Pipeline Automation
1393,Independent Work
1394,Scikitlearn
1395,Electrical Engineering
1396,Multinode Database Paradigms
1397,Research Paper Authorship
1398,Audit
1399,Risk Management
1400,Financial Crimes and Fraud
1401,Audit Procedures
1402,Certified AntiMoney Laundering Specialist (CAMS)
1403,Certified Internal Auditor (CIA)
1404,Certified Public Accountant (CPA)
1405,Certified Regulatory Compliance Manager (CRCM)
1406,Certified Fraud Examiner (CFE)
1407,Certified Data Management Professional (CDMP)
1408,Certified Information Security Manager (CISM)
1409,Certified Info Security System Professional (CISP)
1410,Business Understanding
1411,Financial Services
1412,Business Partnering
1413,Teradata Technology
1414,System of Records
1415,Data Lineage
1416,KPI Dashboards
1417,Methodical Approach
1418,Work Planning
1419,Deadlines
1420,5 Years of Work Experience
1421,Mechanical Engineering
1422,Power Distribution
1423,Data Center Mechanical Cooling Systems
1424,Technical Concepts
1425,Feedback
1426,Analytical
1427,Quantitative
1428,Data
1429,Metrics
1430,Assumptions
1431,Recommendations
1432,Decisions
1433,Contracts
1434,Negotiation
1435,Ambiguous Environment
1436,Leadership Principles
1437,Functional Depth
1438,Technical Complexity
1439,Data Center Project Management
1440,Project Oversight
1441,Electrical Systems
1442,Mechanical Systems
1443,Controls Systems
1444,Architectural Systems
1445,Innovation
1446,MultiDisciplinary Teams
1447,Direction
1448,Coordination
1449,Implementation
1450,Execution
1451,Control
1452,Completion
1453,Commitments
1454,Goals
1455,Clinical Data Standards
1456,Care Management
1457,Data Audit
1458,Data Quality Assurance
1459,HL7
1460,FHIR
1461,Arcadia
1462,Agile Methodology
1463,Rally
1464,Teradata
1465,Infosphere
1466,Alation
1467,Julia
1468,Matlab
1469,Geospatial Data
1470,Torch
1471,Natural Language Processing
1472,Field Application Engineering
1473,Product and Solution Recommendation
1474,Customer Needs Identification
1475,Requirement Modifications
1476,Product Specifications Creation
1477,Technical Marketing Support
1478,Project Execution
1479,Followup Technical Support
1480,Engineering Expertise
1481,Design Work
1482,Product Application Information
1483,Customer Support
1484,Customer Engineering Relationships
1485,Product and Future Roadmap Understanding
1486,Voice of Customer Tools
1487,Crossfunctional Team Collaboration
1488,Design Cycle Penetration
1489,Customer Needs Advocacy
1490,Product and Process Qualifications
1491,Engineering Experience
1492,Connector Knowledge
1493,Manufacturing Processes
1494,Development Engineering
1495,Electronics Components
1496,Project Leadership
1497,Organization and Prioritization
1498,Interpersonal and Negotiating Skills
1499,Computer Proficiency
1500,3D Design Applications
1501,Travel Willingness
1502,Networking and Influencing Skills
1503,Production Level Drawings
1504,Tolerance Analysis
1505,Integrity
1506,Data Analysis Engineer
1507,BEV/FCEV database build/monitor
1508,Python/Scala
1509,Airflow DAGs
1510,PowerBI
1511,Grafana
1512,Cloudbased timeseries stream processing systems
1513,Electrified propulsion systems
1514,Physical vehicle test data
1515,CANbased data loggers
1516,CAN/LIN based SAE standard communication protocols
1517,U.S. work authorization
1518,Equal employment opportunity
1519,Data Engineering Management
1520,Cloudbased Data Platforms
1521,Data Solutions
1522,System Architecture
1523,Data Design
1524,Realtime Data
1525,Streaming Applications
1526,Public Cloud (AWS Microsoft Azure Google Cloud)
1527,Data Ops
1528,Agile Ceremonies
1529,Continuous Improvement
1530,Distributed Data Platforms
1531,Data Life Cycle
1532,Supply Chain
1533,Distribution
1534,Numpy
1535,Jupyter
1536,Numba
1537,Cloud services (GCP AWS Azure)
1538,Clinical team
1539,Voice biomarker software
1540,Depression and anxiety detection
1541,Speech processing/recognition
1542,Audio classification
1543,Agile methodologies
1544,Experiment tracking and reproducibility tools (MLFlow WandB DataBricks)
1545,FDA approvals for a softwareasamedical device (SaMD)
1546,Information Security
1547,Operating Systems
1548,Databases
1549,Virtualization
1550,Networks
1551,Epic Clinical Data Model certification
1552,Stakeholder observation
1553,R programming
1554,Inpatient setting
1555,Outpatient setting
1556,Regression
1557,Cluster analysis
1558,HLM
1559,Social network analysis
1560,Text analysis
1561,Longitudinal methods
1562,Experimental methods
1563,Data storytelling
1564,Analytical thinking
1565,Ability to work independently and as part of a team
1566,Bachelor's or Master's degree in Data Science Statistics or a related field
1567,Network File System Management
1568,Cloudbased Storage Systems
1569,Windows Server OS
1570,NTFS File Permissions
1571,Strong Communication Skills
1572,Troubleshooting Skills
1573,Proof of Concept
1574,Monitoring
1575,Population Health
1576,Data Storage
1577,Data Sharing
1578,Electronic Medical Records
1579,Health IT Systems
1580,Structured Query Language (SQL)
1581,SAS Analytic Software
1582,Data Formats
1583,Macro Language
1584,Health Information Exchange (HIE)
1585,Clinical Data Capture
1586,Social Determinants of Health
1587,Public Health Programs
1588,Data Privacy
1589,Analytical Thinking
1590,Data Center Operations
1591,Tape Operations
1592,Smart Hands
1593,DCIM Data Entry
1594,Queue Management
1595,SLA/OLA
1596,Resource Assignment
1597,Rack Elevation
1598,Floor Space
1599,Power Assignments
1600,Project Deployment
1601,Project Decommission
1602,Change Management Requests
1603,DCIM Tool Auditing
1604,Data Accuracy
1605,Business and Technology Consulting
1606,Industry and Digital Solutions
1607,Application Development
1608,Managed EdgetoCloud Infrastructure Services
1609,BPO
1610,Systems Integration
1611,Global Data Centers
1612,Cell Failure Detection
1613,Battery Cycle Life Prediction
1614,Bayesian Optimization
1615,Prognostics
1616,Predictive Maintenance
1617,Multivariate Modeling
1618,Experimental Design
1619,DataDriven Modeling
1620,Energy Storage Systems
1621,Electrochemistry
1622,Lithium Metal Batteries
1623,HPC/Cloud Computing
1624,Laboratory Inventory Management System (LIMS)
1625,HIPAA
1626,General Policies and Procedure Compliance
1627,PHI Privacy
1628,Data Entry
1629,Computer Operation
1630,Positive Attitude
1631,Typing 45 WPM
1632,Laboratory Technology
1633,Python3
1634,Pyspark
1635,ML models
1636,Random Forest
1637,CNN
1638,Regression models
1639,Stream Processing
1640,ML Modeling
1641,Computation
1642,Data Replication
1643,Storage
1644,Centralized Computation
1645,Data API's
1646,Test Driven Methodologies
1647,Systems Administration
1648,SparkML
1649,Caret
1650,Mlr
1651,Mllib
1652,RESTful API
1653,Machine Learning Pipelines
1654,MLOps
1655,Model Deployment
1656,Classification
1657,Dimensionality Reduction
1658,Feature Engineering
1659,Data Preprocessing
1660,Data Cleaning
1661,Data Labeling
1662,Model Evaluation
1663,Model Tuning
1664,Model Optimization
1665,Model Monitoring
1666,Model Maintenance
1667,Consulting
1668,Adaptability
1669,Strong Work Ethic
1670,Passion for Learning
1671,Bachelor's Degree in Computer Science or STEM
1672,Master's Degree in Computer Science or STEM
1673,PhD in Computer Science or STEM
1674,5+ years of experience in Machine Learning
1675,3+ years of experience in AI/Deep Learning
1676,3+ years of experience in Software Development
1677,Experience with ML Libraries
1678,Experience with Data Visualization Tools
1679,Experience with Public Speaking
1680,Ability to write Production Level Code
1681,Ability to develop experimental and analytic plans for data modeling processes
1682,Ability to determine cause and effect relationships
1683,Consulting experience and track record of helping customers with their AI needs
1684,Publications or presentation in recognized Machine Learning Deep Learning and Data Mining journals/conferences
1685,Google Cloud Platform (GCP)
1686,Mentorship
1687,Natural Language Processing (NLP)
1688,Neural networks
1689,Quantitative research methods
1690,Bayesian analysis
1691,Stats models
1692,API development
1693,Java frameworks
1694,Web services
1695,UI development
1696,Atlassian Jira
1697,Atlassian Confluence
1698,Slack
1699,Agile methodology
1700,Computer science
1701,Physics
1702,Economics
1703,Operations research
1704,Quantitative social science
1705,Coding Best Practices
1706,Lean / Agile Development Methodologies
1707,Programming Languages (Python R Scala Java SQL)
1708,CNNs
1709,RNN
1710,LSTMs
1711,Cognitive Services (AWS GCP Azure IBM Watson)
1712,Chatbots (Azure Chatbot Google DialogFlow Alexa RASA Amazon Lex)
1713,Perception
1714,Time Series Data
1715,Text Analysis
1716,Big Data (HDFS Hive Spark Scala)
1717,Data Visualization Tools (Tableau)
1718,Query Languages (SQL Hive)
1719,Applied Statistics
1720,Distributions
1721,Statistical Testing
1722,Cyber Security
1723,Quantitative Social Science
1724,Distributed & Scalable Data Engineering
1725,Social Data Analytics
1726,Energy
1727,Finance
1728,Grant Writing
1729,Service
1730,IndustrySponsored Projects
1731,Outreach
1732,Clery Act
1733,Statistical programming
1734,Clinical data
1735,Early clinical research studies
1736,Data sets
1737,Statistical analyses
1738,Tables
1739,Figures
1740,Electronic data transfers
1741,Study protocol
1742,Department procedures
1743,SAS programming experience
1744,Bachelor's degree in Statistics
1745,Mathematical Science
1746,Datapower
1747,APIC
1748,XML
1749,XSL
1750,XPath
1751,XQuery
1752,IIB
1753,IBM WebSphere Message Broker
1754,IBM Websphere MQ
1755,Eclipse
1756,IBM RAD
1757,Tivoli/Wily monitoring
1758,REST
1759,Data integration techniques
1760,Messaging
1761,Transformation engines
1762,Nonstandard services
1763,APIs
1764,SOAP/REST
1765,UNIX/LINUX
1766,IDEA
1767,Visual Studio
1768,Swagger/Yaml
1769,APIconnect
1770,XSLT
1771,Organized
1772,Assertiveness
1773,Oracle Database
1774,Oracle Business Intelligence
1775,Unix
1776,OBIEE
1777,System Analysis
1778,Technical Documentation
1779,Oracle M8 Supercluster
1780,Oracle RAC
1781,Oracle GoldenGate
1782,Unix System Administration
1783,RMAN
1784,Data Recovery
1785,Database Migration
1786,Oracle OEM
1787,Data Archiving
1788,Data Compression
1789,Parallel Processing
1790,Database Partitioning
1791,Security Policies
1792,Federal Regulations
1793,SAP HANA
1794,Advanced Analytics
1795,Data Warehouse Management
1796,Technical Collaboration
1797,Architectural Enhancement
1798,NumPy
1799,MLFlow
1800,Voice Biomarkers
1801,Speech Processing
1802,Clinical Team Collaboration
1803,Agile Methodologies
